play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_seconds
770,7,2024-10-08 20:43:17.056,2024-10-09 05:05:17.056,MOBILE,ABORTED,2172,30120.0
771,142,2024-03-27 16:56:52.051,2024-03-27 23:34:52.051,BROWSER,ABORTED,4711,23880.0
772,3,2024-12-24 16:32:45.697,2024-12-24 22:01:45.697,MOBILE,ABORTED,4990,19740.0
773,292,2024-12-30 03:30:26.098,2024-12-30 09:09:26.098,BROWSER,COMPLETED,430,20340.0
774,254,2024-12-14 15:37:21.230,2024-12-14 18:31:21.230,MOBILE,ABORTED,987,10440.0
775,305,2024-12-14 17:17:54.486,2024-12-15 02:25:54.486,BROWSER,ABORTED,2948,32880.0
776,489,2024-11-11 06:45:08.906,2024-11-11 15:40:08.906,MOBILE,TIMEOUT,696,32100.0
777,371,2024-12-06 06:29:10.665,2024-12-06 11:55:10.665,BROWSER,ABORTED,4320,19560.0
778,293,2024-12-25 08:29:50.028,2024-12-25 14:42:50.028,BROWSER,ABORTED,4642,22380.0
779,127,2024-09-27 06:17:37.336,2024-09-27 09:39:37.336,MOBILE,COMPLETED,1065,12120.0
780,357,2024-09-17 19:37:22.624,2024-09-17 22:59:22.624,MOBILE,ABORTED,4632,12120.0
781,124,2024-12-16 04:05:54.550,2024-12-16 08:01:54.550,MOBILE,TIMEOUT,330,14160.0
782,183,2024-12-28 00:48:27.324,2024-12-28 09:27:27.324,MOBILE,TIMEOUT,2042,31140.0
783,31,2024-12-29 07:42:19.124,2024-12-29 09:47:19.124,MOBILE,TIMEOUT,1245,7500.0
784,256,2024-02-23 19:27:01.930,2024-02-23 21:04:01.930,MOBILE,COMPLETED,4339,5820.0
785,329,2024-12-30 03:16:36.105,2024-12-30 07:41:36.105,BROWSER,ABORTED,3136,15900.0
786,410,2024-12-25 17:10:25.945,2024-12-26 00:28:25.945,MOBILE,COMPLETED,1714,26280.0
787,298,2024-10-31 07:58:49.503,2024-10-31 15:15:49.503,BROWSER,COMPLETED,1455,26220.0
788,178,2024-10-16 03:50:26.725,2024-10-16 06:42:26.725,MOBILE,ABORTED,343,10320.0
789,291,2024-11-07 05:24:27.668,2024-11-07 11:47:27.668,MOBILE,COMPLETED,146,22980.0
790,24,2024-11-21 17:09:31.472,2024-11-21 20:10:31.472,MOBILE,COMPLETED,3052,10860.0
791,380,2024-12-20 08:24:49.664,2024-12-20 17:36:49.664,MOBILE,ABORTED,3063,33120.0
792,249,2024-10-11 10:56:20.075,2024-10-11 11:59:20.075,MOBILE,TIMEOUT,1663,3780.0
793,69,2024-10-11 09:42:21.761,2024-10-11 18:08:21.761,MOBILE,TIMEOUT,4335,30360.0
794,441,2024-07-19 11:18:31.054,2024-07-19 14:32:31.054,MOBILE,TIMEOUT,182,11640.0
795,104,2024-12-12 12:44:56.971,2024-12-12 13:47:56.971,MOBILE,COMPLETED,2706,3780.0
796,208,2024-10-11 06:19:46.043,2024-10-11 11:00:46.043,MOBILE,COMPLETED,1118,16860.0
797,284,2024-12-28 17:50:27.449,2024-12-29 00:53:27.449,BROWSER,ABORTED,4461,25380.0
798,57,2024-12-30 15:32:09.999,2024-12-30 20:24:09.999,MOBILE,COMPLETED,2198,17520.0
799,211,2024-12-13 17:37:54.739,2024-12-14 01:14:54.739,MOBILE,TIMEOUT,4948,27420.0
800,386,2024-05-10 03:08:04.109,2024-05-10 06:15:04.109,MOBILE,COMPLETED,1450,11220.0
801,161,2024-01-14 07:07:29.172,2024-01-14 16:06:29.172,BROWSER,TIMEOUT,816,32340.0
802,167,2024-12-16 18:38:07.805,2024-12-17 00:38:07.805,MOBILE,COMPLETED,4578,21600.0
803,64,2024-11-15 20:01:18.962,2024-11-16 01:29:18.962,MOBILE,ABORTED,1395,19680.0
804,8,2024-11-01 20:47:32.648,2024-11-01 22:57:32.648,BROWSER,COMPLETED,2226,7800.0
805,77,2024-10-22 08:45:59.267,2024-10-22 09:13:59.267,BROWSER,ABORTED,3763,1680.0
806,413,2024-12-07 01:10:03.947,2024-12-07 06:47:03.947,BROWSER,ABORTED,983,20220.0
807,84,2024-07-06 10:33:30.305,2024-07-06 17:23:30.305,MOBILE,COMPLETED,4712,24600.0
808,240,2024-12-24 02:16:43.378,2024-12-24 05:35:43.378,MOBILE,TIMEOUT,2356,11940.0
809,348,2024-08-28 07:58:09.624,2024-08-28 12:47:09.624,MOBILE,COMPLETED,4348,17340.0
810,448,2024-11-08 23:26:22.661,2024-11-09 02:56:22.661,BROWSER,TIMEOUT,1491,12600.0
811,51,2024-03-13 15:28:33.465,2024-03-13 19:41:33.465,BROWSER,TIMEOUT,1470,15180.0
812,428,2024-09-20 05:31:53.268,2024-09-20 09:06:53.268,MOBILE,TIMEOUT,2958,12900.0
813,25,2024-12-10 03:41:38.248,2024-12-10 10:06:38.248,MOBILE,ABORTED,333,23100.0
814,127,2024-12-02 04:01:24.504,2024-12-02 11:19:24.504,BROWSER,COMPLETED,4430,26280.0
815,298,2024-12-23 12:07:09.497,2024-12-23 14:08:09.497,MOBILE,ABORTED,4825,7260.0
816,493,2024-09-24 14:27:55.796,2024-09-24 22:28:55.796,BROWSER,ABORTED,712,28860.0
817,319,2024-12-29 03:37:16.283,2024-12-29 07:04:16.283,BROWSER,TIMEOUT,513,12420.0
818,350,2024-08-30 12:35:00.552,2024-08-30 14:10:00.552,BROWSER,ABORTED,2332,5700.0
819,45,2024-12-06 20:11:54.569,2024-12-07 04:00:54.569,BROWSER,TIMEOUT,3696,28140.0
820,328,2024-08-31 10:37:51.179,2024-08-31 13:30:51.179,MOBILE,COMPLETED,1033,10380.0
821,97,2024-12-08 12:14:40.236,2024-12-08 12:22:40.236,MOBILE,ABORTED,3667,480.0
822,210,2024-12-16 00:15:50.940,2024-12-16 04:38:50.940,BROWSER,TIMEOUT,3335,15780.0
823,71,2024-12-04 23:17:47.866,2024-12-05 05:09:47.866,BROWSER,TIMEOUT,4009,21120.0
824,188,2024-08-21 18:15:05.526,2024-08-21 18:51:05.526,BROWSER,ABORTED,4812,2160.0
825,115,2024-11-09 20:46:40.250,2024-11-09 22:36:40.250,BROWSER,ABORTED,2342,6600.0
826,269,2024-12-30 21:00:55.908,2024-12-30 21:32:55.908,MOBILE,ABORTED,4942,1920.0
827,135,2024-08-03 16:41:25.091,2024-08-03 22:57:25.091,MOBILE,TIMEOUT,2179,22560.0
828,99,2024-12-24 23:38:30.526,2024-12-25 02:27:30.526,BROWSER,COMPLETED,4767,10140.0
829,6,2024-09-18 12:50:27.130,2024-09-18 20:38:27.130,MOBILE,ABORTED,4720,28080.0
830,175,2024-06-06 05:58:32.813,2024-06-06 07:13:32.813,MOBILE,COMPLETED,3357,4500.0
831,141,2024-12-19 00:28:50.597,2024-12-19 03:22:50.597,MOBILE,ABORTED,4588,10440.0
832,138,2024-09-03 11:56:50.717,2024-09-03 21:45:50.717,BROWSER,ABORTED,340,35340.0
833,134,2024-10-06 12:40:31.491,2024-10-06 19:54:31.491,MOBILE,ABORTED,464,26040.0
834,213,2024-12-26 16:31:53.223,2024-12-27 01:48:53.223,MOBILE,ABORTED,1332,33420.0
835,211,2024-12-19 17:54:32.151,2024-12-19 21:26:32.151,MOBILE,ABORTED,3430,12720.0
836,238,2024-10-11 20:30:50.718,2024-10-12 04:13:50.718,MOBILE,TIMEOUT,3666,27780.0
837,274,2024-12-14 22:46:08.396,2024-12-15 08:38:08.396,MOBILE,ABORTED,3928,35520.0
838,303,2024-04-08 05:59:13.599,2024-04-08 06:13:13.599,MOBILE,COMPLETED,2797,840.0
839,262,2024-12-23 23:24:51.303,2024-12-24 04:11:51.303,MOBILE,ABORTED,2542,17220.0
840,77,2024-11-22 09:43:53.693,2024-11-22 17:02:53.693,BROWSER,TIMEOUT,2789,26340.0
841,29,2024-05-11 06:26:44.634,2024-05-11 15:04:44.634,BROWSER,ABORTED,3391,31080.0
842,189,2024-04-15 00:32:32.778,2024-04-15 03:35:32.778,BROWSER,TIMEOUT,4179,10980.0
843,302,2024-09-13 14:52:44.254,2024-09-13 23:06:44.254,MOBILE,TIMEOUT,4522,29640.0
844,247,2024-10-02 06:34:15.278,2024-10-02 08:03:15.278,MOBILE,TIMEOUT,4361,5340.0
845,333,2024-11-02 01:59:56.091,2024-11-02 05:17:56.091,MOBILE,COMPLETED,3158,11880.0
846,5,2024-11-26 17:51:23.618,2024-11-26 20:52:23.618,MOBILE,COMPLETED,346,10860.0
847,476,2024-12-30 13:36:28.653,2024-12-30 21:38:28.653,BROWSER,COMPLETED,1893,28920.0
848,112,2024-09-11 09:15:05.412,2024-09-11 10:44:05.412,BROWSER,ABORTED,3846,5340.0
849,34,2024-12-09 14:41:25.826,2024-12-09 23:51:25.826,BROWSER,COMPLETED,4057,33000.0
850,218,2024-12-29 22:46:47.417,2024-12-30 07:35:47.417,MOBILE,COMPLETED,4682,31740.0
851,401,2024-12-20 15:01:14.785,2024-12-20 17:54:14.785,BROWSER,COMPLETED,3857,10380.0
852,329,2024-12-30 08:21:06.140,2024-12-30 11:05:06.140,BROWSER,COMPLETED,2094,9840.0
853,37,2024-12-28 20:08:33.419,2024-12-29 02:00:33.419,BROWSER,TIMEOUT,373,21120.0
854,147,2024-10-21 20:12:42.846,2024-10-22 04:59:42.846,MOBILE,ABORTED,634,31620.0
855,182,2024-05-09 16:09:24.438,2024-05-09 23:28:24.438,MOBILE,ABORTED,3180,26340.0
856,61,2024-08-25 01:44:53.489,2024-08-25 02:46:53.489,BROWSER,ABORTED,1971,3720.0
857,456,2024-11-15 21:04:31.283,2024-11-16 01:42:31.283,BROWSER,TIMEOUT,132,16680.0
858,328,2024-09-21 00:04:06.840,2024-09-21 08:05:06.840,BROWSER,ABORTED,2760,28860.0
859,153,2024-09-03 11:47:20.687,2024-09-03 15:10:20.687,BROWSER,TIMEOUT,1863,12180.0
860,388,2024-10-14 23:01:30.547,2024-10-14 23:20:30.547,MOBILE,TIMEOUT,2564,1140.0
861,311,2024-12-06 16:28:12.085,2024-12-06 21:29:12.085,BROWSER,COMPLETED,2107,18060.0
862,15,2024-07-04 21:23:23.315,2024-07-05 07:15:23.315,MOBILE,COMPLETED,4290,35520.0
863,103,2024-12-17 02:21:04.111,2024-12-17 05:34:04.111,BROWSER,ABORTED,2513,11580.0
864,10,2024-12-11 03:59:43.972,2024-12-11 08:45:43.972,BROWSER,TIMEOUT,2629,17160.0
865,332,2024-06-22 15:44:02.582,2024-06-22 17:04:02.582,MOBILE,ABORTED,3605,4800.0
866,149,2024-12-27 03:38:29.934,2024-12-27 04:29:29.934,BROWSER,TIMEOUT,860,3060.0
867,135,2024-08-07 11:37:29.479,2024-08-07 11:46:29.479,MOBILE,TIMEOUT,3762,540.0
868,461,2024-05-30 18:01:46.126,2024-05-31 01:33:46.126,BROWSER,COMPLETED,1596,27120.0
869,38,2024-09-23 00:05:06.444,2024-09-23 07:39:06.444,MOBILE,TIMEOUT,4939,27240.0
870,274,2024-12-23 21:14:41.626,2024-12-24 00:01:41.626,BROWSER,COMPLETED,114,10020.0
871,163,2024-10-20 21:36:28.692,2024-10-21 01:51:28.692,MOBILE,COMPLETED,663,15300.0
872,173,2024-12-24 15:08:04.009,2024-12-24 18:37:04.009,MOBILE,COMPLETED,894,12540.0
873,490,2024-01-28 16:39:34.752,2024-01-28 23:39:34.752,MOBILE,COMPLETED,2917,25200.0
874,312,2024-02-07 21:41:22.976,2024-02-08 04:20:22.976,MOBILE,COMPLETED,1250,23940.0
875,112,2024-10-09 20:05:59.637,2024-10-10 02:22:59.637,BROWSER,COMPLETED,4082,22620.0
876,422,2024-11-23 08:33:48.376,2024-11-23 17:31:48.376,MOBILE,TIMEOUT,2252,32280.0
877,79,2024-12-27 11:56:25.446,2024-12-27 19:42:25.446,MOBILE,COMPLETED,2911,27960.0
878,289,2024-11-18 02:04:48.887,2024-11-18 06:51:48.887,BROWSER,ABORTED,1808,17220.0
879,499,2024-12-17 08:55:23.512,2024-12-17 12:35:23.512,BROWSER,ABORTED,1739,13200.0
880,264,2024-11-05 08:27:38.644,2024-11-05 17:06:38.644,MOBILE,COMPLETED,4088,31140.0
881,289,2024-11-21 09:57:11.545,2024-11-21 11:13:11.545,BROWSER,ABORTED,1512,4560.0
882,301,2024-12-29 10:33:45.357,2024-12-29 11:46:45.357,BROWSER,COMPLETED,4610,4380.0
883,8,2024-11-11 10:09:10.783,2024-11-11 13:54:10.783,BROWSER,COMPLETED,4171,13500.0
884,470,2024-11-15 06:29:48.389,2024-11-15 07:18:48.389,MOBILE,ABORTED,3348,2940.0
885,84,2024-07-23 06:49:11.446,2024-07-23 16:23:11.446,MOBILE,COMPLETED,3833,34440.0
886,60,2024-12-12 20:50:41.575,2024-12-13 04:02:41.575,MOBILE,ABORTED,2214,25920.0
887,198,2024-05-30 14:28:57.254,2024-05-30 19:25:57.254,MOBILE,ABORTED,250,17820.0
888,69,2024-11-20 05:15:39.406,2024-11-20 12:20:39.406,BROWSER,COMPLETED,217,25500.0
889,44,2024-06-20 03:29:58.384,2024-06-20 08:18:58.384,BROWSER,ABORTED,184,17340.0
890,51,2024-09-28 15:37:49.894,2024-09-28 17:06:49.894,BROWSER,TIMEOUT,3950,5340.0
891,350,2024-12-25 22:30:07.493,2024-12-26 05:53:07.493,MOBILE,TIMEOUT,168,26580.0
892,31,2024-12-30 06:57:26.720,2024-12-30 09:52:26.720,BROWSER,ABORTED,679,10500.0
893,387,2024-12-23 15:27:09.472,2024-12-23 22:10:09.472,MOBILE,TIMEOUT,1947,24180.0
894,321,2024-12-16 05:03:23.008,2024-12-16 07:33:23.008,BROWSER,ABORTED,1874,9000.0
895,356,2024-11-06 03:18:10.923,2024-11-06 13:01:10.923,MOBILE,ABORTED,2837,34980.0
896,268,2024-12-09 19:33:10.589,2024-12-10 04:08:10.589,MOBILE,ABORTED,4024,30900.0
897,131,2024-12-29 17:54:26.010,2024-12-29 20:35:26.010,BROWSER,COMPLETED,2358,9660.0
898,235,2024-03-04 00:24:49.958,2024-03-04 08:55:49.958,BROWSER,COMPLETED,3325,30660.0
899,91,2024-12-27 09:26:52.366,2024-12-27 14:48:52.366,BROWSER,COMPLETED,3212,19320.0
900,64,2024-12-18 14:48:05.357,2024-12-18 19:49:05.357,BROWSER,TIMEOUT,2572,18060.0
901,331,2024-07-31 22:21:54.360,2024-07-31 23:20:54.360,MOBILE,TIMEOUT,2733,3540.0
903,352,2024-09-10 08:20:23.284,2024-09-10 16:33:23.284,MOBILE,COMPLETED,2647,29580.0
904,284,2024-12-29 19:20:57.052,2024-12-29 23:21:57.052,BROWSER,COMPLETED,599,14460.0
905,270,2024-12-17 21:42:00.505,2024-12-18 03:20:00.505,BROWSER,COMPLETED,1815,20280.0
906,466,2024-11-24 08:06:21.516,2024-11-24 15:50:21.516,BROWSER,ABORTED,3420,27840.0
907,186,2024-09-17 04:44:45.515,2024-09-17 12:26:45.515,MOBILE,ABORTED,4967,27720.0
908,165,2024-07-13 01:59:42.483,2024-07-13 04:57:42.483,BROWSER,COMPLETED,1035,10680.0
909,170,2024-12-29 00:29:04.963,2024-12-29 09:39:04.963,BROWSER,COMPLETED,121,33000.0
910,71,2024-12-11 08:02:26.467,2024-12-11 13:21:26.467,BROWSER,COMPLETED,3406,19140.0
911,431,2024-11-10 07:56:06.135,2024-11-10 16:09:06.135,BROWSER,COMPLETED,2604,29580.0
912,445,2024-12-21 07:56:44.680,2024-12-21 15:44:44.680,BROWSER,TIMEOUT,4916,28080.0
913,474,2024-12-13 09:44:15.238,2024-12-13 15:48:15.238,MOBILE,COMPLETED,3318,21840.0
914,69,2024-12-29 23:16:51.539,2024-12-30 07:36:51.539,BROWSER,ABORTED,3821,30000.0
915,201,2024-12-28 00:47:58.559,2024-12-28 09:11:58.559,MOBILE,TIMEOUT,2178,30240.0
916,3,2024-12-29 00:25:53.527,2024-12-29 08:30:53.527,MOBILE,ABORTED,315,29100.0
917,357,2024-09-21 12:04:56.595,2024-09-21 15:30:56.595,BROWSER,TIMEOUT,4006,12360.0
918,289,2024-11-27 13:39:18.086,2024-11-27 23:03:18.086,MOBILE,ABORTED,3008,33840.0
919,458,2024-09-11 01:29:24.031,2024-09-11 11:04:24.031,BROWSER,ABORTED,3301,34500.0
920,254,2024-12-24 05:56:03.911,2024-12-24 08:47:03.911,MOBILE,ABORTED,236,10260.0
921,446,2024-12-29 16:01:22.928,2024-12-29 21:24:22.928,BROWSER,TIMEOUT,2474,19380.0
922,186,2024-11-25 06:07:03.403,2024-11-25 10:38:03.403,BROWSER,TIMEOUT,401,16260.0
923,174,2024-12-24 13:02:17.464,2024-12-24 20:41:17.464,BROWSER,TIMEOUT,2954,27540.0
924,246,2024-12-28 19:18:20.769,2024-12-28 21:18:20.769,BROWSER,ABORTED,332,7200.0
925,146,2024-01-28 02:20:16.285,2024-01-28 10:39:16.285,MOBILE,ABORTED,1940,29940.0
926,227,2024-05-26 03:53:16.550,2024-05-26 10:41:16.550,MOBILE,ABORTED,3799,24480.0
927,218,2024-12-30 13:02:54.955,2024-12-30 20:48:54.955,BROWSER,COMPLETED,1655,27960.0
928,280,2024-09-29 11:28:38.844,2024-09-29 19:09:38.844,BROWSER,COMPLETED,337,27660.0
929,397,2024-09-14 17:18:15.740,2024-09-14 21:25:15.740,MOBILE,ABORTED,4604,14820.0
930,139,2024-04-08 19:20:32.746,2024-04-09 04:50:32.746,MOBILE,TIMEOUT,3430,34200.0
931,186,2024-12-29 13:10:32.701,2024-12-29 14:13:32.701,BROWSER,COMPLETED,1747,3780.0
932,396,2024-10-18 22:01:12.394,2024-10-19 03:01:12.394,MOBILE,ABORTED,2278,18000.0
933,308,2024-12-14 12:24:19.410,2024-12-14 22:16:19.410,MOBILE,COMPLETED,800,35520.0
934,445,2024-12-28 17:40:30.179,2024-12-28 22:13:30.179,BROWSER,TIMEOUT,3694,16380.0
935,343,2024-12-07 04:50:52.412,2024-12-07 14:00:52.412,BROWSER,COMPLETED,4218,33000.0
936,471,2024-12-22 10:48:25.358,2024-12-22 19:29:25.358,BROWSER,TIMEOUT,3351,31260.0
937,41,2024-12-25 02:39:07.056,2024-12-25 09:43:07.056,BROWSER,ABORTED,3690,25440.0
938,58,2024-12-22 15:52:56.011,2024-12-22 17:22:56.011,MOBILE,COMPLETED,4673,5400.0
939,339,2024-12-30 09:17:14.251,2024-12-30 10:28:14.251,MOBILE,ABORTED,2583,4260.0
940,58,2024-12-25 21:39:30.759,2024-12-26 06:13:30.759,MOBILE,TIMEOUT,2062,30840.0
941,469,2024-10-25 08:18:13.137,2024-10-25 16:05:13.137,MOBILE,COMPLETED,807,28020.0
942,483,2024-09-25 15:09:30.701,2024-09-25 21:15:30.701,MOBILE,ABORTED,3200,21960.0
943,28,2024-10-16 18:49:58.911,2024-10-16 22:51:58.911,BROWSER,COMPLETED,1357,14520.0
944,95,2024-11-16 22:37:34.519,2024-11-17 01:15:34.519,MOBILE,COMPLETED,4550,9480.0
945,268,2024-12-15 04:49:31.849,2024-12-15 12:22:31.849,BROWSER,COMPLETED,1592,27180.0
946,115,2024-11-15 21:17:41.854,2024-11-15 22:30:41.854,MOBILE,ABORTED,3571,4380.0
947,217,2024-11-12 07:57:21.903,2024-11-12 12:12:21.903,MOBILE,TIMEOUT,1776,15300.0
948,467,2024-06-01 01:32:19.327,2024-06-01 09:26:19.327,MOBILE,ABORTED,940,28440.0
949,4,2024-04-15 06:58:56.633,2024-04-15 14:26:56.633,BROWSER,TIMEOUT,3641,26880.0
950,220,2024-11-13 08:16:07.838,2024-11-13 17:27:07.838,MOBILE,COMPLETED,453,33060.0
951,67,2024-09-26 21:08:12.999,2024-09-27 03:42:12.999,BROWSER,TIMEOUT,3375,23640.0
952,336,2024-12-28 13:37:22.613,2024-12-28 20:38:22.613,BROWSER,ABORTED,4041,25260.0
953,6,2024-12-19 06:45:59.930,2024-12-19 16:17:59.930,BROWSER,ABORTED,407,34320.0
954,195,2024-10-04 04:41:40.678,2024-10-04 05:56:40.678,BROWSER,ABORTED,3063,4500.0
955,452,2024-12-28 05:34:27.532,2024-12-28 08:41:27.532,BROWSER,ABORTED,1250,11220.0
956,52,2024-07-11 02:19:13.718,2024-07-11 02:26:13.718,MOBILE,TIMEOUT,4247,420.0
957,137,2024-10-10 20:50:38.856,2024-10-11 00:35:38.856,MOBILE,TIMEOUT,1168,13500.0
958,204,2024-02-09 13:43:50.158,2024-02-09 21:39:50.158,BROWSER,ABORTED,3357,28560.0
959,490,2024-09-04 08:23:13.243,2024-09-04 11:35:13.243,BROWSER,COMPLETED,4366,11520.0
960,82,2024-12-24 04:00:05.280,2024-12-24 07:44:05.280,MOBILE,COMPLETED,3617,13440.0
961,494,2024-05-18 09:34:41.683,2024-05-18 14:47:41.683,MOBILE,ABORTED,3483,18780.0
962,73,2024-10-15 14:27:21.932,2024-10-15 19:48:21.932,BROWSER,TIMEOUT,1065,19260.0
963,32,2024-12-18 16:05:04.935,2024-12-18 17:45:04.935,MOBILE,TIMEOUT,3824,6000.0
964,211,2024-12-25 16:07:21.028,2024-12-25 17:06:21.028,MOBILE,ABORTED,1558,3540.0
965,137,2024-12-08 10:03:54.210,2024-12-08 15:23:54.210,BROWSER,ABORTED,2885,19200.0
966,294,2024-12-03 09:01:18.360,2024-12-03 13:18:18.360,MOBILE,COMPLETED,1967,15420.0
967,295,2024-08-18 19:48:50.210,2024-08-19 02:15:50.210,MOBILE,ABORTED,1481,23220.0
968,485,2024-04-04 07:28:27.167,2024-04-04 17:24:27.167,MOBILE,COMPLETED,2087,35760.0
969,80,2024-12-29 07:01:37.728,2024-12-29 13:13:37.728,MOBILE,COMPLETED,4013,22320.0
970,443,2024-12-28 03:06:46.401,2024-12-28 09:41:46.401,BROWSER,ABORTED,4634,23700.0
971,261,2024-12-24 09:32:29.064,2024-12-24 09:39:29.064,MOBILE,TIMEOUT,1957,420.0
972,455,2024-04-12 00:13:56.860,2024-04-12 09:38:56.860,BROWSER,COMPLETED,407,33900.0
973,193,2024-11-22 20:42:52.562,2024-11-22 23:07:52.562,MOBILE,ABORTED,4348,8700.0
974,134,2024-10-29 16:44:59.880,2024-10-29 23:10:59.880,BROWSER,ABORTED,3893,23160.0
975,150,2024-08-26 11:38:37.951,2024-08-26 21:05:37.951,MOBILE,ABORTED,4148,34020.0
976,210,2024-12-17 17:57:34.013,2024-12-18 00:12:34.013,BROWSER,TIMEOUT,4650,22500.0
977,396,2024-12-14 22:12:46.467,2024-12-15 02:09:46.467,BROWSER,ABORTED,1562,14220.0
978,9,2024-12-05 06:00:45.853,2024-12-05 13:53:45.853,MOBILE,COMPLETED,4786,28380.0
979,353,2024-05-16 08:40:55.316,2024-05-16 17:16:55.316,MOBILE,ABORTED,1730,30960.0
980,53,2024-10-13 04:52:29.933,2024-10-13 04:57:29.933,BROWSER,COMPLETED,147,300.0
982,188,2024-10-09 20:28:13.289,2024-10-10 05:12:13.289,BROWSER,ABORTED,3421,31440.0
983,103,2024-12-24 20:29:44.867,2024-12-25 05:23:44.867,BROWSER,COMPLETED,4851,32040.0
984,337,2024-12-21 09:12:24.230,2024-12-21 13:26:24.230,MOBILE,ABORTED,2443,15240.0
985,152,2024-09-05 06:39:40.978,2024-09-05 09:36:40.978,BROWSER,COMPLETED,1608,10620.0
986,481,2024-06-23 12:50:56.501,2024-06-23 19:43:56.501,MOBILE,ABORTED,4134,24780.0
987,489,2024-11-16 16:54:50.820,2024-11-16 19:37:50.820,MOBILE,COMPLETED,664,9780.0
988,477,2024-10-01 04:56:57.615,2024-10-01 12:14:57.615,MOBILE,TIMEOUT,1249,26280.0
989,128,2024-11-16 03:28:23.005,2024-11-16 03:49:23.005,BROWSER,COMPLETED,2308,1260.0
990,101,2024-11-29 05:03:23.683,2024-11-29 14:34:23.683,BROWSER,TIMEOUT,4149,34260.0
991,196,2024-12-22 03:41:29.320,2024-12-22 10:12:29.320,BROWSER,TIMEOUT,2106,23460.0
992,10,2024-12-28 06:06:29.114,2024-12-28 15:59:29.114,BROWSER,ABORTED,4512,35580.0
993,247,2024-10-14 05:46:42.288,2024-10-14 10:22:42.288,MOBILE,TIMEOUT,1007,16560.0
994,403,2024-01-23 09:45:51.708,2024-01-23 14:09:51.708,BROWSER,ABORTED,1842,15840.0
995,270,2024-12-22 11:05:33.696,2024-12-22 11:52:33.696,MOBILE,TIMEOUT,3930,2820.0
996,165,2024-09-29 06:36:33.225,2024-09-29 07:59:33.225,BROWSER,COMPLETED,1294,4980.0
997,425,2024-06-29 02:30:45.640,2024-06-29 11:25:45.640,BROWSER,COMPLETED,1316,32100.0
998,366,2024-12-29 17:07:03.443,2024-12-30 02:31:03.443,MOBILE,ABORTED,3664,33840.0
999,229,2024-05-20 20:32:59.553,2024-05-21 03:45:59.553,MOBILE,COMPLETED,4516,25980.0
1000,154,2024-09-29 00:06:06.127,2024-09-29 07:03:06.127,BROWSER,COMPLETED,1663,25020.0
1001,3,2024-12-30 05:49:14.804,2024-12-30 10:43:14.804,MOBILE,ABORTED,4855,17640.0
1002,457,2024-01-17 03:47:14.405,2024-01-17 09:20:14.405,MOBILE,TIMEOUT,834,19980.0
1003,87,2024-11-22 01:01:45.877,2024-11-22 05:20:45.877,BROWSER,TIMEOUT,3150,15540.0
1004,32,2024-12-26 18:36:04.885,2024-12-26 20:44:04.885,BROWSER,COMPLETED,4855,7680.0
1005,238,2024-10-22 17:31:37.971,2024-10-22 18:05:37.971,BROWSER,TIMEOUT,4369,2040.0
1007,38,2024-12-06 09:19:19.262,2024-12-06 12:41:19.262,BROWSER,ABORTED,4000,12120.0
1008,352,2024-10-13 14:17:02.062,2024-10-13 16:10:02.062,BROWSER,COMPLETED,3197,6780.0
1009,428,2024-12-23 00:31:27.548,2024-12-23 06:40:27.548,MOBILE,COMPLETED,4404,22140.0
1010,73,2024-11-27 04:15:33.005,2024-11-27 09:46:33.005,BROWSER,TIMEOUT,4741,19860.0
1011,140,2024-12-25 01:26:45.577,2024-12-25 10:40:45.577,MOBILE,TIMEOUT,2527,33240.0
1012,181,2024-12-03 05:23:10.182,2024-12-03 13:10:10.182,BROWSER,TIMEOUT,477,28020.0
1013,359,2024-11-11 04:33:56.467,2024-11-11 07:35:56.467,BROWSER,ABORTED,410,10920.0
1014,418,2024-12-30 20:34:20.363,2024-12-30 23:50:20.363,MOBILE,COMPLETED,2352,11760.0
1015,24,2024-12-09 01:11:52.061,2024-12-09 01:28:52.061,BROWSER,COMPLETED,4357,1020.0
1016,461,2024-12-03 07:57:23.278,2024-12-03 14:32:23.278,MOBILE,TIMEOUT,613,23700.0
1017,17,2024-12-30 05:24:03.521,2024-12-30 08:03:03.521,MOBILE,COMPLETED,2257,9540.0
1018,331,2024-11-28 06:26:59.372,2024-11-28 16:07:59.372,MOBILE,ABORTED,3128,34860.0
1019,232,2024-12-15 03:30:04.013,2024-12-15 07:45:04.013,BROWSER,COMPLETED,2524,15300.0
1020,214,2024-09-10 04:37:17.501,2024-09-10 11:39:17.501,MOBILE,TIMEOUT,390,25320.0
1021,85,2024-04-20 02:27:04.274,2024-04-20 09:57:04.274,MOBILE,COMPLETED,1290,27000.0
1022,432,2024-05-14 03:54:30.288,2024-05-14 04:25:30.288,BROWSER,ABORTED,255,1860.0
1023,287,2024-12-29 02:35:36.324,2024-12-29 03:02:36.324,BROWSER,TIMEOUT,3431,1620.0
1024,251,2024-07-28 03:22:39.437,2024-07-28 10:22:39.437,BROWSER,COMPLETED,4235,25200.0
1025,356,2024-12-03 18:09:55.014,2024-12-03 21:01:55.014,MOBILE,TIMEOUT,4962,10320.0
1026,313,2024-12-22 14:23:41.048,2024-12-22 16:02:41.048,MOBILE,TIMEOUT,2609,5940.0
